id,followers,name,popularity,spotify_url
6tbjWDEIzxoDsBA1FuhfPW,8140284,Madonna,81,https://open.spotify.com/artist/6tbjWDEIzxoDsBA1FuhfPW
2HPaUgqeutzr3jx5a9WyDV,7285059,PARTYNEXTDOOR,83,https://open.spotify.com/artist/2HPaUgqeutzr3jx5a9WyDV
1Mxqyy3pSjf8kZZL4QVxS0,7502291,Frank Sinatra,79,https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0
5ZS223C6JyBfXasXxrRqOk,8384560,Jhené Aiko,79,https://open.spotify.com/artist/5ZS223C6JyBfXasXxrRqOk
1HBjj22wzbscIZ9sEb5dyf,3775001,Jonas Blue,74,https://open.spotify.com/artist/1HBjj22wzbscIZ9sEb5dyf
6wWVKhxIU2cEi0K81v7HvP,10404412,Rammstein,80,https://open.spotify.com/artist/6wWVKhxIU2cEi0K81v7HvP
0C0XlULifJtAgn6ZNCW2eu,7513502,The Killers,79,https://open.spotify.com/artist/0C0XlULifJtAgn6ZNCW2eu
12vb80Km0Ew53ABfJOepVz,6498645,Ñengo Flow,81,https://open.spotify.com/artist/12vb80Km0Ew53ABfJOepVz
4V8Sr092TqfHkfAA5fXXqG,10612632,Luis Fonsi,75,https://open.spotify.com/artist/4V8Sr092TqfHkfAA5fXXqG
5me0Irg2ANcsgc93uaYrpb,10878501,The Notorious B.I.G.,80,https://open.spotify.com/artist/5me0Irg2ANcsgc93uaYrpb
4Ga1P7PMIsmqEZqhYZQgDo,7942510,Lil Tecca,84,https://open.spotify.com/artist/4Ga1P7PMIsmqEZqhYZQgDo
7EQ0qTo7fWT7DPxmxtSYEc,5572242,Bastille,76,https://open.spotify.com/artist/7EQ0qTo7fWT7DPxmxtSYEc
3mIj9lX2MWuHmhNCA7LSCW,7419297,The 1975,78,https://open.spotify.com/artist/3mIj9lX2MWuHmhNCA7LSCW
05fG473iIaoy82BF1aGhL8,11972756,Slipknot,81,https://open.spotify.com/artist/05fG473iIaoy82BF1aGhL8
74XFHRwlV6OrjEM0A2NCMF,8843998,Paramore,80,https://open.spotify.com/artist/74XFHRwlV6OrjEM0A2NCMF
37230BxxYs9ksS7OkZw3IU,1215835,Chencho Corleone,80,https://open.spotify.com/artist/37230BxxYs9ksS7OkZw3IU
0GM7qgcRCORpGnfcN2tCiB,2394722,Tainy,79,https://open.spotify.com/artist/0GM7qgcRCORpGnfcN2tCiB
6Te49r3A6f5BiIgBRxH7FH,10379516,Ninho,79,https://open.spotify.com/artist/6Te49r3A6f5BiIgBRxH7FH
0ZED1XzwlLHW4ZaG4lOT6m,5078495,Julia Michaels,74,https://open.spotify.com/artist/0ZED1XzwlLHW4ZaG4lOT6m
3aQeKQSyrW4qWr35idm0cy,5058738,T-Pain,80,https://open.spotify.com/artist/3aQeKQSyrW4qWr35idm0cy
0NGAZxHanS9e0iNHpR8f2W,11278207,Alok,80,https://open.spotify.com/artist/0NGAZxHanS9e0iNHpR8f2W
1DxLCyH42yaHKGK3cl5bvG,7103515,Maria Becerra,82,https://open.spotify.com/artist/1DxLCyH42yaHKGK3cl5bvG
58lV9VcRSjABbAbfWS6skp,14013821,Bon Jovi,80,https://open.spotify.com/artist/58lV9VcRSjABbAbfWS6skp
0KPX4Ucy9dk82uj4GpKesn,4949656,Dalex,76,https://open.spotify.com/artist/0KPX4Ucy9dk82uj4GpKesn
487N2T9nIPEHrlTZLL3SQs,20285678,Zé Neto & Cristiano,80,https://open.spotify.com/artist/487N2T9nIPEHrlTZLL3SQs
3vQ0GE3mI0dAaxIMYe5g7z,24021890,Paulo Londra,79,https://open.spotify.com/artist/3vQ0GE3mI0dAaxIMYe5g7z
6XkjpgcEsYab502Vr1bBeW,5070569,Grupo Frontera,86,https://open.spotify.com/artist/6XkjpgcEsYab502Vr1bBeW
36QJpDe2go2KgaRleHCDTp,14751128,Led Zeppelin,77,https://open.spotify.com/artist/36QJpDe2go2KgaRleHCDTp
0A0FS04o6zMoto8OKPsDwY,3355446,YG,74,https://open.spotify.com/artist/0A0FS04o6zMoto8OKPsDwY
0cGUm45nv7Z6M6qdXYQGTX,7920177,Kehlani,77,https://open.spotify.com/artist/0cGUm45nv7Z6M6qdXYQGTX
6w9ToX5slZ4uIdmD17hJ3c,11650174,Bryant Myers,83,https://open.spotify.com/artist/6w9ToX5slZ4uIdmD17hJ3c
7rkW85dBwwrJtlHRDkJDAC,3496251,NAV,73,https://open.spotify.com/artist/7rkW85dBwwrJtlHRDkJDAC
16oZKvXb6WkQlVAjwo2Wbg,5515487,The Lumineers,80,https://open.spotify.com/artist/16oZKvXb6WkQlVAjwo2Wbg
1Ffb6ejR6Fe5IamqA5oRUF,5943353,Bring Me The Horizon,81,https://open.spotify.com/artist/1Ffb6ejR6Fe5IamqA5oRUF
4wLXwxDeWQ8mtUIRPxGiD6,10029430,Marc Anthony,77,https://open.spotify.com/artist/4wLXwxDeWQ8mtUIRPxGiD6
2DaxqgrOhkeH0fpeiQq2f4,10776732,Oasis,82,https://open.spotify.com/artist/2DaxqgrOhkeH0fpeiQq2f4
1dKdetem2xEmjgvyymzytS,13597013,Grupo Firme,81,https://open.spotify.com/artist/1dKdetem2xEmjgvyymzytS
0lAWpj5szCSwM4rUMHYmrr,9779829,Måneskin,81,https://open.spotify.com/artist/0lAWpj5szCSwM4rUMHYmrr
3KV3p5EY4AvKxOlhGHORLg,6720851,Jeremih,75,https://open.spotify.com/artist/3KV3p5EY4AvKxOlhGHORLg
3EiLUeyEcA6fbRPSHkG5kb,7360183,De La Ghetto,78,https://open.spotify.com/artist/3EiLUeyEcA6fbRPSHkG5kb
4NHQUGzhtTLFvgF5SZesLK,3628266,Tove Lo,75,https://open.spotify.com/artist/4NHQUGzhtTLFvgF5SZesLK
3jK9MiCrA42lLAdMGUZpwa,2587101,Anderson .Paak,79,https://open.spotify.com/artist/3jK9MiCrA42lLAdMGUZpwa
2uYWxilOVlUdk4oV9DvwqK,9124909,Mitski,84,https://open.spotify.com/artist/2uYWxilOVlUdk4oV9DvwqK
0pePYDrJGk8gqMRbXrLJC8,6502465,Luis R Conriquez,86,https://open.spotify.com/artist/0pePYDrJGk8gqMRbXrLJC8
6HaGTQPmzraVmaVxvz6EUc,16229636,Jung Kook,87,https://open.spotify.com/artist/6HaGTQPmzraVmaVxvz6EUc
4YLtscXsxbVgi031ovDDdh,7638650,Chris Stapleton,83,https://open.spotify.com/artist/4YLtscXsxbVgi031ovDDdh
57LYzLEk2LcFghVwuWbcuS,6916456,Summer Walker,81,https://open.spotify.com/artist/57LYzLEk2LcFghVwuWbcuS
0BvkDsjIUla7X0k6CSWh1I,8894616,Luke Bryan,78,https://open.spotify.com/artist/0BvkDsjIUla7X0k6CSWh1I
2Z0lRIqr997lIUiPtrpKCr,11346326,Matheus & Kauan,80,https://open.spotify.com/artist/2Z0lRIqr997lIUiPtrpKCr
0oOet2f43PA68X5RxKobEy,26645632,Shreya Ghoshal,84,https://open.spotify.com/artist/0oOet2f43PA68X5RxKobEy
1qto4hHid1P71emI6Fd8xi,8901925,Aventura,82,https://open.spotify.com/artist/1qto4hHid1P71emI6Fd8xi
57vWImR43h4CaDao012Ofp,5193858,Steve Lacy,83,https://open.spotify.com/artist/57vWImR43h4CaDao012Ofp
7FBcuc1gsnv6Y1nwFtNRCb,8986309,My Chemical Romance,80,https://open.spotify.com/artist/7FBcuc1gsnv6Y1nwFtNRCb
4Uc8Dsxct0oMqx0P6i60ea,10264736,Conan Gray,80,https://open.spotify.com/artist/4Uc8Dsxct0oMqx0P6i60ea
7gOdHgIoIKoe4i9Tta6qdD,7665423,Jonas Brothers,76,https://open.spotify.com/artist/7gOdHgIoIKoe4i9Tta6qdD
3ipn9JLAPI5GUEo4y4jcoi,3114898,Ludacris,79,https://open.spotify.com/artist/3ipn9JLAPI5GUEo4y4jcoi
2RQXRUsr4IW1f3mKyKsy4B,3480197,Noah Kahan,87,https://open.spotify.com/artist/2RQXRUsr4IW1f3mKyKsy4B
12Chz98pHFMPJEknJQMWvI,7981502,Muse,77,https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI
5CCwRZC6euC8Odo6y9X8jr,8388064,Rita Ora,73,https://open.spotify.com/artist/5CCwRZC6euC8Odo6y9X8jr
7gZfnEnfiaHzxARJ2LeXrf,6860939,6ix9ine,73,https://open.spotify.com/artist/7gZfnEnfiaHzxARJ2LeXrf
1GDbiv3spRmZ1XdM1jQbT7,10338601,NATTI NATASHA,74,https://open.spotify.com/artist/1GDbiv3spRmZ1XdM1jQbT7
2DlGxzQSjYe5N6G9nkYghR,13284791,Jennifer Lopez,77,https://open.spotify.com/artist/2DlGxzQSjYe5N6G9nkYghR
3tVQdUvClmAT7URs9V3rsp,6185214,Wizkid,79,https://open.spotify.com/artist/3tVQdUvClmAT7URs9V3rsp
1Hsdzj7Dlq2I7tHP7501T4,9952375,Niall Horan,76,https://open.spotify.com/artist/1Hsdzj7Dlq2I7tHP7501T4
6deZN1bslXzeGvOLaLMOIF,7116317,Nickelback,80,https://open.spotify.com/artist/6deZN1bslXzeGvOLaLMOIF
3GBPw9NK25X1Wt2OUvOwY3,3894922,Jack Johnson,77,https://open.spotify.com/artist/3GBPw9NK25X1Wt2OUvOwY3
1aS5tqEs9ci5P9KD9tZWa6,2265703,Bonez MC,76,https://open.spotify.com/artist/1aS5tqEs9ci5P9KD9tZWa6
4IVAbR2w4JJNJDDRFP3E83,4753181,6LACK,74,https://open.spotify.com/artist/4IVAbR2w4JJNJDDRFP3E83
4bL2B6hmLlMWnUEZnorEtG,1286266,Felix Jaehn,75,https://open.spotify.com/artist/4bL2B6hmLlMWnUEZnorEtG
1moxjboGR7GNWYIMWsRjgG,6873028,Florence + The Machine,78,https://open.spotify.com/artist/1moxjboGR7GNWYIMWsRjgG
7iZtZyCzp3LItcw1wtPI3D,7497293,Rae Sremmurd,72,https://open.spotify.com/artist/7iZtZyCzp3LItcw1wtPI3D
4yvcSjfu4PC0CYQyLy4wSq,4310236,Glass Animals,78,https://open.spotify.com/artist/4yvcSjfu4PC0CYQyLy4wSq
23TFHmajVfBtlRx5MXqgoz,6580621,Sfera Ebbasta,79,https://open.spotify.com/artist/23TFHmajVfBtlRx5MXqgoz
4OBJLual30L7gRl5UkeRcT,4865142,T.I.,76,https://open.spotify.com/artist/4OBJLual30L7gRl5UkeRcT
7okwEbXzyT2VffBmyQBWLz,11771523,Maná,79,https://open.spotify.com/artist/7okwEbXzyT2VffBmyQBWLz
6U3ybJ9UHNKEdsH7ktGBZ7,1897090,JID,78,https://open.spotify.com/artist/6U3ybJ9UHNKEdsH7ktGBZ7
3eqjTLE0HfPfh78zjh6TqT,6590702,Bruce Springsteen,79,https://open.spotify.com/artist/3eqjTLE0HfPfh78zjh6TqT
6XpaIBNiVzIetEPCWDvAFP,10531722,Whitney Houston,78,https://open.spotify.com/artist/6XpaIBNiVzIetEPCWDvAFP
3qiHUAX7zY4Qnjx8TNUzVx,5403236,Yeat,84,https://open.spotify.com/artist/3qiHUAX7zY4Qnjx8TNUzVx
5gCRApTajqwbnHHPbr2Fpi,3220667,Juicy J,75,https://open.spotify.com/artist/5gCRApTajqwbnHHPbr2Fpi
7f5Zgnp2spUuuzKplmRkt7,2916595,Lost Frequencies,81,https://open.spotify.com/artist/7f5Zgnp2spUuuzKplmRkt7
47mIJdHORyRerp4os813jD,1907571,League of Legends,78,https://open.spotify.com/artist/47mIJdHORyRerp4os813jD
3wcj11K77LjEY1PkEazffa,10392634,Burna Boy,81,https://open.spotify.com/artist/3wcj11K77LjEY1PkEazffa
0p4nmQO2msCgU4IF37Wi3j,11328870,Avril Lavigne,78,https://open.spotify.com/artist/0p4nmQO2msCgU4IF37Wi3j
07PdYoE4jVRF6Ut40GgVSP,17247965,Cartel De Santa,78,https://open.spotify.com/artist/07PdYoE4jVRF6Ut40GgVSP
4bw2Am3p9ji3mYsXNXtQcd,9166911,Piso 21,76,https://open.spotify.com/artist/4bw2Am3p9ji3mYsXNXtQcd
2qk9voo8llSGYcZ6xrBzKx,5484695,Kings of Leon,77,https://open.spotify.com/artist/2qk9voo8llSGYcZ6xrBzKx
3Sz7ZnJQBIHsXLUSo0OQtM,6558985,Mac DeMarco,82,https://open.spotify.com/artist/3Sz7ZnJQBIHsXLUSo0OQtM
4ScCswdRlyA23odg9thgIO,3070873,Jess Glynne,74,https://open.spotify.com/artist/4ScCswdRlyA23odg9thgIO
4fxd5Ee7UefO4CUXgwJ7IP,4125906,Giveon,78,https://open.spotify.com/artist/4fxd5Ee7UefO4CUXgwJ7IP
7guDJrEfX3qb6FEbdPA5qi,6627948,Stevie Wonder,76,https://open.spotify.com/artist/7guDJrEfX3qb6FEbdPA5qi
3MHaV05u0io8fQbZ2XPtlC,8013341,Prince Royce,77,https://open.spotify.com/artist/3MHaV05u0io8fQbZ2XPtlC
6zFYqv1mOsgBRQbae3JJ9e,6348033,Billy Joel,79,https://open.spotify.com/artist/6zFYqv1mOsgBRQbae3JJ9e
0Dvx6p8JDyzeOPGmaCIH1L,1777772,RAF Camora,74,https://open.spotify.com/artist/0Dvx6p8JDyzeOPGmaCIH1L
0ErzCpIMyLcjPiwT4elrtZ,8721185,NLE Choppa,80,https://open.spotify.com/artist/0ErzCpIMyLcjPiwT4elrtZ
5Y5TRrQiqgUO4S36tzjIRZ,2984023,Timbaland,79,https://open.spotify.com/artist/5Y5TRrQiqgUO4S36tzjIRZ
6PXS4YHDkKvl1wkIl4V8DL,4721052,Fetty Wap,71,https://open.spotify.com/artist/6PXS4YHDkKvl1wkIl4V8DL
6sq1yF0OZEWA4xoXVKW1L9,7808623,Alejandro Fernández,77,https://open.spotify.com/artist/6sq1yF0OZEWA4xoXVKW1L9
4AVFqumd2ogHFlRbKIjp1t,3938769,Alesso,77,https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t
7vXDAI8JwjW531ouMGbfcp,8419958,TINI,80,https://open.spotify.com/artist/7vXDAI8JwjW531ouMGbfcp
2oQX8QiMXOyuqbcZEFsZfm,3686799,El Alfa,79,https://open.spotify.com/artist/2oQX8QiMXOyuqbcZEFsZfm
10exVja0key0uqUkk6LJRT,3178913,Vance Joy,77,https://open.spotify.com/artist/10exVja0key0uqUkk6LJRT
5H1nN1SzW0qNeUEZvuXjAj,5607362,Danny Ocean,78,https://open.spotify.com/artist/5H1nN1SzW0qNeUEZvuXjAj
3BmGtnKgCSGYIUhmivXKWX,10604408,Kelly Clarkson,74,https://open.spotify.com/artist/3BmGtnKgCSGYIUhmivXKWX
5H4yInM5zmHqpKIoMNAx4r,6729078,Central Cee,83,https://open.spotify.com/artist/5H4yInM5zmHqpKIoMNAx4r
3AQRLZ9PuTAozP28Skbq8V,8230075,The Script,78,https://open.spotify.com/artist/3AQRLZ9PuTAozP28Skbq8V
5IcR3N7QB1j6KBL8eImZ8m,4800181,ScHoolboy Q,75,https://open.spotify.com/artist/5IcR3N7QB1j6KBL8eImZ8m
7Ey4PD4MYsKc5I2dolUwbH,14705334,Aerosmith,77,https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH
6nS5roXSAGhTGr34W6n7Et,2246933,Disclosure,77,https://open.spotify.com/artist/6nS5roXSAGhTGr34W6n7Et
0bdfiayQAKewqEvaU6rXCv,1457751,MØ,72,https://open.spotify.com/artist/0bdfiayQAKewqEvaU6rXCv
77AiFEVeAVj2ORpC85QVJs,3783368,Steve Aoki,73,https://open.spotify.com/artist/77AiFEVeAVj2ORpC85QVJs
3oSJ7TBVCWMDMiYjXNiCKE,5541040,Kane Brown,77,https://open.spotify.com/artist/3oSJ7TBVCWMDMiYjXNiCKE
0YC192cP3KPCRWx8zr8MfZ,4176405,Hans Zimmer,79,https://open.spotify.com/artist/0YC192cP3KPCRWx8zr8MfZ
59jlthNnbmim5l9tmNA7se,13811313,Maiara & Maraisa,78,https://open.spotify.com/artist/59jlthNnbmim5l9tmNA7se
3gd8FJtBJtkRxdfbTu19U2,6445972,Mumford & Sons,73,https://open.spotify.com/artist/3gd8FJtBJtkRxdfbTu19U2
1Oa0bMld0A3u5OTYfMzp5h,1745491,Nate Dogg,78,https://open.spotify.com/artist/1Oa0bMld0A3u5OTYfMzp5h
1gPhS1zisyXr5dHTYZyiMe,6260318,Kevin Gates,73,https://open.spotify.com/artist/1gPhS1zisyXr5dHTYZyiMe
4GvEc3ANtPPjt1ZJllr5Zl,5462441,Bazzi,71,https://open.spotify.com/artist/4GvEc3ANtPPjt1ZJllr5Zl
5LfGQac0EIXyAN8aUwmNAQ,5864849,The Offspring,79,https://open.spotify.com/artist/5LfGQac0EIXyAN8aUwmNAQ
5t28BP42x2axFnqOOMg3CM,6530051,Five Finger Death Punch,75,https://open.spotify.com/artist/5t28BP42x2axFnqOOMg3CM
4jogXSSvlyMkODGSZ2wc2P,11604460,Calibre 50,76,https://open.spotify.com/artist/4jogXSSvlyMkODGSZ2wc2P
7nqOGRxlXj7N2JYbgNEjYH,12310287,SEVENTEEN,82,https://open.spotify.com/artist/7nqOGRxlXj7N2JYbgNEjYH
1QAJqy2dA3ihHBFIHRphZj,13092254,Cigarettes After Sex,86,https://open.spotify.com/artist/1QAJqy2dA3ihHBFIHRphZj
7pbDxGE6nQSZVfiFdq9lOL,6224808,Rex Orange County,76,https://open.spotify.com/artist/7pbDxGE6nQSZVfiFdq9lOL
3Y7RZ31TRPVadSFVy1o8os,7912533,H.E.R.,77,https://open.spotify.com/artist/3Y7RZ31TRPVadSFVy1o8os
5rSXSAkZ67PYJSvpUpkOr7,5935327,Backstreet Boys,78,https://open.spotify.com/artist/5rSXSAkZ67PYJSvpUpkOr7
5p7f24Rk5HkUZsaS3BLG5F,8818304,Hailee Steinfeld,68,https://open.spotify.com/artist/5p7f24Rk5HkUZsaS3BLG5F
2jSGzJw0ebJLu7OLVSOcBP,5075875,Plan B,81,https://open.spotify.com/artist/2jSGzJw0ebJLu7OLVSOcBP
6Q192DXotxtaysaqNPy5yR,9165165,Amy Winehouse,80,https://open.spotify.com/artist/6Q192DXotxtaysaqNPy5yR
00XhexlJEXQstHimpZN910,6948008,Brytiago,76,https://open.spotify.com/artist/00XhexlJEXQstHimpZN910
6kACVPfCOnqzgfEF5ryl0x,6454649,Johnny Cash,76,https://open.spotify.com/artist/6kACVPfCOnqzgfEF5ryl0x
5BcAKTbp20cv7tC5VqPFoC,2582771,Macklemore & Ryan Lewis,74,https://open.spotify.com/artist/5BcAKTbp20cv7tC5VqPFoC
2cPqdH7XMvwaBJEVjheH8g,4390986,Jay Wheeler,80,https://open.spotify.com/artist/2cPqdH7XMvwaBJEVjheH8g
5KKpBU5eC2tJDzf0wmlRp2,1705780,RAYE,79,https://open.spotify.com/artist/5KKpBU5eC2tJDzf0wmlRp2
